Date,Open,High,Low,Close,Volume
1981-07-02,0.11495500057935715,0.11551299691200256,0.11495500057935715,0.08907207101583481,30284800
1981-07-06,0.11216499656438828,0.11216499656438828,0.11104899644851685,0.0860455334186554,16531200
1981-07-07,0.11216499656438828,0.1132809966802597,0.11216499656438828,0.08691021800041199,15836800
1981-07-08,0.11662899702787399,0.1171879991889,0.11662899702787399,0.09036914259195328,16620800
1981-07-09,0.10825899988412857,0.10825899988412857,0.10770100355148315,0.08345132321119308,32883200
1981-07-10,0.09988799691200256,0.09988799691200256,0.09933000057935715,0.07696512341499329,55171200
1981-07-13,0.1015629991889,0.10212100297212601,0.1015629991889,0.07869535684585571,45740800
1981-07-14,0.10602699965238571,0.10714299976825714,0.10602699965238571,0.08215425163507462,19779200
1981-07-15,0.10881700366735458,0.109375,0.10881700366735458,0.08431603759527206,10953600
1981-07-16,0.11160700023174286,0.11272300034761429,0.11160700023174286,0.0864778608083725,15232000
1981-07-17,0.11551299691200256,0.11607100069522858,0.11551299691200256,0.0895044133067131,19824000
1981-07-20,0.10825899988412857,0.10825899988412857,0.10770100355148315,0.08345132321119308,23654400
1981-07-21,0.10770100355148315,0.10770100355148315,0.10714299976825714,0.08301900327205658,31942400
1981-07-22,0.10212100297212601,0.10212100297212601,0.10100399702787399,0.07826219499111176,22668800
1981-07-23,0.10379499942064285,0.10435300320386887,0.10379499942064285,0.08042481541633606,34451200
1981-07-24,0.10714299976825714,0.10770100355148315,0.10714299976825714,0.08301900327205658,28851200
1981-07-27,0.11160700023174286,0.11216499656438828,0.11160700023174286,0.0864778608083725,17337600
1981-07-28,0.10825899988412857,0.10825899988412857,0.10770100355148315,0.08345132321119308,22848000
1981-07-29,0.10658500343561172,0.10658500343561172,0.10602699965238571,0.08215425163507462,15500800
1981-07-30,0.10993299633264542,0.11104899644851685,0.10993299633264542,0.08518078178167343,9900800
1981-07-31,0.11160700023174286,0.11216499656438828,0.11160700023174286,0.0864778608083725,10953600
1981-08-03,0.11160700023174286,0.11160700023174286,0.11049100011587143,0.08561314642429352,12432000
1981-08-04,0.11216499656438828,0.11272300034761429,0.11216499656438828,0.08691021800041199,31673600
1981-08-05,0.11551299691200256,0.11607100069522858,0.11551299691200256,0.0895044133067131,17494400
1981-08-06,0.1132809966802597,0.1132809966802597,0.11272300034761429,0.08734261244535446,10528000
1981-08-07,0.11272300034761429,0.1132809966802597,0.11272300034761429,0.08734261244535446,9206400
1981-08-10,0.11272300034761429,0.11272300034761429,0.11272300034761429,0.08734261244535446,0
1981-08-11,0.11049100011587143,0.11049100011587143,0.109375,0.08474843949079514,71456000
1981-08-12,0.10770100355148315,0.10770100355148315,0.10714299976825714,0.08301900327205658,26275200
1981-08-13,0.10435300320386887,0.10435300320386887,0.10379499942064285,0.08042481541633606,27484800
1981-08-14,0.10323700308799744,0.10323700308799744,0.10212100297212601,0.0791277065873146,24192000
1981-08-17,0.09988799691200256,0.09988799691200256,0.09877199679613113,0.0765327662229538,18905600
1981-08-18,0.0976559966802597,0.0976559966802597,0.09653999656438828,0.07480333000421524,17001600
1981-08-19,0.09653999656438828,0.09653999656438828,0.09542399644851685,0.07393857836723328,20675200
1981-08-20,0.09653999656438828,0.09709800034761429,0.09653999656438828,0.07480333000421524,17113600
1981-08-21,0.09096000343561172,0.09096000343561172,0.0898440033197403,0.0696149691939354,41910400
1981-08-24,0.08482100069522858,0.08482100069522858,0.08426299691200256,0.06529057025909424,23072000
1981-08-25,0.08649600297212601,0.08705399930477142,0.08649600297212601,0.06702079623937607,40700800
1981-08-26,0.08537899702787399,0.08537899702787399,0.08482100069522858,0.06572292000055313,33600000
1981-08-27,0.08537899702787399,0.0859379991889,0.08537899702787399,0.06615530699491501,25916800
1981-08-28,0.0898440033197403,0.09040199965238571,0.0898440033197403,0.0696149691939354,38035200
1981-08-31,0.0898440033197403,0.09040199965238571,0.0898440033197403,0.0696149691939354,40947200
1981-09-01,0.09542399644851685,0.09598200023174286,0.09542399644851685,0.07393857836723328,37027200
1981-09-02,0.09709800034761429,0.0976559966802597,0.09709800034761429,0.07523567229509354,19376000
1981-09-03,0.09319200366735458,0.09319200366735458,0.09207600355148315,0.07134441286325455,37475200
1981-09-04,0.09151799976825714,0.09151799976825714,0.09096000343561172,0.07047968357801437,15254400
1981-09-08,0.08872800320386887,0.08872800320386887,0.08816999942064285,0.06831789761781693,25446400
1981-09-09,0.08816999942064285,0.08872800320386887,0.08816999942064285,0.06831789761781693,30531200
1981-09-10,0.08872800320386887,0.08928599953651428,0.08872800320386887,0.06875024735927582,34809600
1981-09-11,0.08816999942064285,0.08816999942064285,0.08761200308799744,0.06788552552461624,17539200
1981-09-14,0.08537899702787399,0.08537899702787399,0.08482100069522858,0.06572292000055313,27686400
1981-09-15,0.08314699679613113,0.08314699679613113,0.08258900046348572,0.06399348378181458,19510400
1981-09-16,0.08147300034761429,0.08147300034761429,0.08091499656438828,0.0626964271068573,19353600
1981-09-17,0.07924100011587143,0.07924100011587143,0.07868299633264542,0.06096692383289337,19376000
1981-09-18,0.07924100011587143,0.07979899644851685,0.07924100011587143,0.06139934062957764,26320000
1981-09-21,0.07979899644851685,0.08035700023174286,0.07979899644851685,0.061831675469875336,49033600
1981-09-22,0.07589299976825714,0.07589299976825714,0.07533500343561172,0.05837278813123703,47420800
1981-09-23,0.07477699965238571,0.07477699965238571,0.07366099953651428,0.057075709104537964,28201600
1981-09-24,0.07366099953651428,0.07366099953651428,0.07310300320386887,0.05664331093430519,18300800
1981-09-25,0.06473200023174286,0.06473200023174286,0.06361600011587143,0.04929239675402641,34608000
1981-09-28,0.06417399644851685,0.06473200023174286,0.06417399644851685,0.04972474277019501,91728000
1981-09-29,0.06752199679613113,0.06808000057935715,0.06752199679613113,0.05231891945004463,94684800
1981-09-30,0.06808000057935715,0.06863799691200256,0.06808000057935715,0.05275130644440651,49996800
1981-10-01,0.06808000057935715,0.06863799691200256,0.06808000057935715,0.05275130644440651,61129600
1981-10-02,0.07366099953651428,0.0742190033197403,0.07366099953651428,0.057075709104537964,45046400
1981-10-05,0.07589299976825714,0.07700899988412857,0.07589299976825714,0.05880513787269592,43097600
1981-10-06,0.07589299976825714,0.07589299976825714,0.07533500343561172,0.05837278813123703,28358400
1981-10-07,0.07979899644851685,0.08091499656438828,0.07979899644851685,0.061831675469875336,38841600
1981-10-08,0.08258900046348572,0.08314699679613113,0.08258900046348572,0.06399348378181458,31091200
1981-10-09,0.08314699679613113,0.08426299691200256,0.08314699679613113,0.06442587077617645,54521600
1981-10-12,0.0859379991889,0.08649600297212601,0.0859379991889,0.06658844649791718,27350400
1981-10-13,0.0859379991889,0.08705399930477142,0.0859379991889,0.06658844649791718,44195200
1981-10-14,0.08147300034761429,0.08147300034761429,0.08091499656438828,0.0626964271068573,30979200
1981-10-15,0.08258900046348572,0.08314699679613113,0.08258900046348572,0.06399348378181458,29433600
1981-10-16,0.0820309966802597,0.0820309966802597,0.08147300034761429,0.06312877684831619,36467200
1981-10-19,0.08314699679613113,0.08370500057935715,0.08314699679613113,0.06442587077617645,20585600
1981-10-20,0.08761200308799744,0.08816999942064285,0.08761200308799744,0.06788552552461624,35728000
1981-10-21,0.08761200308799744,0.08816999942064285,0.08761200308799744,0.06788552552461624,76899200
1981-10-22,0.08761200308799744,0.08761200308799744,0.08705399930477142,0.06745316833257675,32278400
1981-10-23,0.08537899702787399,0.08537899702787399,0.08482100069522858,0.06572292000055313,27910400
1981-10-26,0.08482100069522858,0.08537899702787399,0.08482100069522858,0.06572292000055313,27283200
1981-10-27,0.08649600297212601,0.08761200308799744,0.08649600297212601,0.06702079623937607,85590400
1981-10-28,0.08928599953651428,0.0898440033197403,0.08928599953651428,0.0691826120018959,44172800
1981-10-29,0.08872800320386887,0.08872800320386887,0.08816999942064285,0.06831789761781693,30486400
1981-10-30,0.08928599953651428,0.0898440033197403,0.08928599953651428,0.0691826120018959,52729600
1981-11-02,0.08928599953651428,0.0898440033197403,0.08928599953651428,0.0691826120018959,36915200
1981-11-03,0.08872800320386887,0.08872800320386887,0.08816999942064285,0.06831789761781693,28380800
1981-11-04,0.08649600297212601,0.08649600297212601,0.0859379991889,0.06658844649791718,23811200
1981-11-05,0.08035700023174286,0.08035700023174286,0.07979899644851685,0.061831675469875336,23363200
1981-11-06,0.08035700023174286,0.08091499656438828,0.08035700023174286,0.062264036387205124,24595200
1981-11-09,0.08147300034761429,0.0820309966802597,0.08147300034761429,0.06312877684831619,20384000
1981-11-10,0.0820309966802597,0.08258900046348572,0.0820309966802597,0.0635610893368721,16755200
1981-11-11,0.08426299691200256,0.08482100069522858,0.08426299691200256,0.06529057025909424,27440000
1981-11-12,0.08705399930477142,0.08761200308799744,0.08705399930477142,0.06745316833257675,39916800
1981-11-13,0.08147300034761429,0.08147300034761429,0.08091499656438828,0.0626964271068573,21011200
1981-11-16,0.08035700023174286,0.08035700023174286,0.07979899644851685,0.061831675469875336,22556800
1981-11-17,0.08147300034761429,0.0820309966802597,0.08147300034761429,0.06312877684831619,35414400
1981-11-18,0.08426299691200256,0.08482100069522858,0.08426299691200256,0.06529057025909424,29142400
1981-11-19,0.08426299691200256,0.08482100069522858,0.08426299691200256,0.06529057025909424,40006400
1981-11-20,0.08482100069522858,0.08537899702787399,0.08482100069522858,0.06572292000055313,38102400
1981-11-23,0.0820309966802597,0.0820309966802597,0.08091499656438828,0.0626964271068573,22960000
1981-11-24,0.08091499656438828,0.08091499656438828,0.08035700023174286,0.062264036387205124,22153600
1981-11-25,0.0820309966802597,0.08258900046348572,0.0820309966802597,0.0635610893368721,52550400
1981-11-27,0.08426299691200256,0.08482100069522858,0.08426299691200256,0.06529057025909424,37251200
1981-11-30,0.08370500057935715,0.08370500057935715,0.08314699679613113,0.06442587077617645,23968000
1981-12-01,0.08314699679613113,0.08370500057935715,0.08314699679613113,0.06442587077617645,23385600
1981-12-02,0.08370500057935715,0.08426299691200256,0.08370500057935715,0.06485820561647415,37564800
1981-12-03,0.08314699679613113,0.08314699679613113,0.08258900046348572,0.06399348378181458,20428800
1981-12-04,0.08482100069522858,0.08537899702787399,0.08482100069522858,0.06572292000055313,137155200
1981-12-07,0.08537899702787399,0.0859379991889,0.08537899702787399,0.06615530699491501,59292800
1981-12-08,0.08482100069522858,0.08482100069522858,0.08370500057935715,0.06485820561647415,50624000
1981-12-09,0.08426299691200256,0.08482100069522858,0.08426299691200256,0.06529057025909424,34272000
1981-12-10,0.08426299691200256,0.08482100069522858,0.08426299691200256,0.06529057025909424,37408000
1981-12-11,0.08426299691200256,0.08482100069522858,0.08370500057935715,0.06485820561647415,76092800
1981-12-14,0.0820309966802597,0.0820309966802597,0.08091499656438828,0.0626964271068573,25244800
1981-12-15,0.08314699679613113,0.08370500057935715,0.08314699679613113,0.06442587077617645,31315200
1981-12-16,0.08705399930477142,0.08761200308799744,0.08705399930477142,0.06745316833257675,65452800
1981-12-17,0.09430799633264542,0.09486600011587143,0.09430799633264542,0.07307389378547668,51452800
1981-12-18,0.10212100297212601,0.10267899930477142,0.10212100297212601,0.0791277065873146,71724800
1981-12-21,0.09821400046348572,0.09821400046348572,0.0976559966802597,0.07566799968481064,56403200
1981-12-22,0.09933000057935715,0.09988799691200256,0.09933000057935715,0.07696512341499329,53827200
1981-12-23,0.0976559966802597,0.0976559966802597,0.09709800034761429,0.07523567229509354,28896000
1981-12-24,0.0976559966802597,0.09821400046348572,0.0976559966802597,0.07566799968481064,28918400
1981-12-28,0.09430799633264542,0.09430799633264542,0.09319200366735458,0.07220914214849472,36579200
1981-12-29,0.09486600011587143,0.09598200023174286,0.09486600011587143,0.07350623607635498,24236800
1981-12-30,0.09877199679613113,0.09933000057935715,0.09877199679613113,0.0765327662229538,32188800
1981-12-31,0.09877199679613113,0.09933000057935715,0.09877199679613113,0.0765327662229538,54656000
1982-01-04,0.09877199679613113,0.09877199679613113,0.09821400046348572,0.07610038667917252,71254400
1982-01-05,0.09430799633264542,0.09430799633264542,0.09319200366735458,0.07220914214849472,35840000
1982-01-06,0.09263399988412857,0.09263399988412857,0.09207600355148315,0.07134441286325455,66080000
1982-01-07,0.0859379991889,0.0859379991889,0.08482100069522858,0.06572292000055313,70044800
1982-01-08,0.08872800320386887,0.08928599953651428,0.08872800320386887,0.06875024735927582,56604800
1982-01-11,0.08370500057935715,0.08370500057935715,0.08314699679613113,0.06442587077617645,33331200
1982-01-12,0.08091499656438828,0.08091499656438828,0.08035700023174286,0.062264036387205124,59920000
1982-01-13,0.08035700023174286,0.08035700023174286,0.07979899644851685,0.061831675469875336,41753600
1982-01-14,0.08370500057935715,0.08426299691200256,0.08370500057935715,0.06485820561647415,25715200
1982-01-15,0.08928599953651428,0.09040199965238571,0.08928599953651428,0.0691826120018959,46704000
1982-01-18,0.09096000343561172,0.09207600355148315,0.09096000343561172,0.07047968357801437,28000000
1982-01-19,0.0898440033197403,0.0898440033197403,0.08872800320386887,0.06875024735927582,55507200
1982-01-20,0.09040199965238571,0.09096000343561172,0.09040199965238571,0.07004731893539429,25827200
1982-01-21,0.09207600355148315,0.09263399988412857,0.09207600355148315,0.07134441286325455,33331200
1982-01-22,0.09263399988412857,0.09319200366735458,0.09263399988412857,0.07177679240703583,24259200
1982-01-25,0.09040199965238571,0.09040199965238571,0.0898440033197403,0.0696149691939354,44710400
1982-01-26,0.08761200308799744,0.08761200308799744,0.08649600297212601,0.06702079623937607,21212800
1982-01-27,0.08705399930477142,0.08816999942064285,0.08705399930477142,0.06745316833257675,31360000
1982-01-28,0.0898440033197403,0.09040199965238571,0.0898440033197403,0.0696149691939354,39603200
1982-01-29,0.09096000343561172,0.09151799976825714,0.09096000343561172,0.07047968357801437,53155200
1982-02-01,0.09096000343561172,0.09096000343561172,0.0898440033197403,0.0696149691939354,38528000
1982-02-02,0.09040199965238571,0.09151799976825714,0.09040199965238571,0.07004731893539429,54275200
1982-02-03,0.09040199965238571,0.09096000343561172,0.09040199965238571,0.07004731893539429,31472000
1982-02-04,0.08872800320386887,0.08872800320386887,0.08816999942064285,0.06831789761781693,22041600
1982-02-05,0.08816999942064285,0.08872800320386887,0.08816999942064285,0.06831789761781693,40297600
1982-02-08,0.08314699679613113,0.08314699679613113,0.08258900046348572,0.06399348378181458,31696000
1982-02-09,0.08258900046348572,0.08314699679613113,0.08258900046348572,0.06399348378181458,57904000
1982-02-10,0.08370500057935715,0.08426299691200256,0.08370500057935715,0.06485820561647415,38796800
1982-02-11,0.08314699679613113,0.08314699679613113,0.08258900046348572,0.06399348378181458,24528000
1982-02-12,0.08370500057935715,0.08426299691200256,0.08370500057935715,0.06485820561647415,19644800
1982-02-16,0.08258900046348572,0.08258900046348572,0.0820309966802597,0.0635610893368721,34316800
1982-02-17,0.08314699679613113,0.08370500057935715,0.08314699679613113,0.06442587077617645,25580800
1982-02-18,0.08426299691200256,0.08482100069522858,0.08426299691200256,0.06529057025909424,28380800
